loc_id,weather,2017-02-01,2017-02-02,2017-02-03,2017-02-04,2017-02-05,2017-02-06,2017-02-07,2017-02-08,2017-02-09,2017-02-10,2017-02-11,2017-02-12,2017-02-13,2017-02-14,2017-02-15,2017-02-16,2017-02-17,2017-02-18,2017-02-19,2017-02-20,2017-02-21,2017-02-22,2017-02-23,2017-02-24,2017-02-25,2017-02-26,2017-02-27,2017-02-28,2017-03-01
81cea1e224ad183b751acce139f4e276,apparentTemperatureMax,,,43.63,44.86,36.72,40.04,47.24,35.93,28.93,28.04,29.28,34.26,42.99,50.55,50.68,51.63,52.92,52.86,52.35,60.55,55.01,54.08,50.46,43.58,43.51,51.67,42.12,37.83,42.04
81cea1e224ad183b751acce139f4e276,apparentTemperatureMaxTime,,,1486080000,1486220400,1486306800,1486389600,1486479600,1486555200,1486648800,1486742400,1486854000,1486936800,1486994400,1487084400,1487156400,1487257200,1487336400,1487430000,1487516400,1487599200,1487685600,1487764800,1487833200,1487948400,1488031200,1488110400,1488153600,1488322800,1488373200
81cea1e224ad183b751acce139f4e276,apparentTemperatureMin,,,32.88,33.96,33.66,30.58,35.19,30.86,27.14,26.67,25.26,27.08,30.77,29.69,40.85,39.52,38.69,36.74,32.65,45.71,45.65,50.36,34.49,30.04,36.25,41.58,30.73,27.73,34.61
81cea1e224ad183b751acce139f4e276,apparentTemperatureMinTime,,,1486159200,1486166400,1486270800,1486364400,1486425600,1486594800,1486670400,1486760400,1486800000,1486890000,1486969200,1487048400,1487199600,1487224800,1487372400,1487458800,1487473200,1487559600,1487660400,1487804400,1487890800,1487919600,1487980800,1488150000,1488236400,1488265200,1488409200
81cea1e224ad183b751acce139f4e276,cloudCover,,,0.69,0.31,0.5,0.42,0.56,0.88,1,0.92,1,1,0.14,0.53,0.7,0.53,0.41,0.56,0.69,0.81,0.9,0.95,0.69,0.24,0.68,0.86,0.63,0.59,0.72
81cea1e224ad183b751acce139f4e276,dewPoint,,,42.14,37.3,37.71,35.66,39.93,35.68,31.78,32.56,32.08,34.89,36.87,38.76,45.66,42.64,42.88,41.46,42.3,49.68,48.69,48.49,39.76,31.58,42.42,46.15,40.59,34.82,38.86
81cea1e224ad183b751acce139f4e276,humidity,,,0.87,0.88,0.93,0.9,0.88,0.89,0.88,0.94,0.92,0.92,0.83,0.84,0.95,0.87,0.87,0.88,0.88,0.88,0.88,0.88,0.74,0.69,0.86,0.89,0.88,0.83,0.82
81cea1e224ad183b751acce139f4e276,icon,,,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-night,partly-cloudy-day,partly-cloudy-day,fog,fog,cloudy,fog,clear-day,partly-cloudy-night,fog,partly-cloudy-day,partly-cloudy-day,fog,partly-cloudy-day,partly-cloudy-day,cloudy,wind,wind,partly-cloudy-day,cloudy,wind,partly-cloudy-day,partly-cloudy-night,wind
81cea1e224ad183b751acce139f4e276,moonPhase,,,0.23,0.27,0.3,0.34,0.38,0.41,0.45,0.49,0.52,0.55,0.59,0.62,0.65,0.68,0.71,0.74,0.77,0.8,0.83,0.86,0.89,0.93,0.96,0.99,0.03,0.06,0.1
81cea1e224ad183b751acce139f4e276,precipType,,,rain,rain,rain,rain,rain,rain,rain,rain,snow,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain
81cea1e224ad183b751acce139f4e276,pressure,,,994.81,997.28,1003.34,1017.21,1014.23,1025.96,1027.43,1023.73,1022.36,1022,1021.16,1022.97,1027.79,1029.71,1027.94,1025.21,1022.68,1019.13,1016.4,1008.96,999.1,1016.2,1013.93,1006.24,990.47,988.92,998.56
81cea1e224ad183b751acce139f4e276,summary,,,Mostly cloudy throughout the day.,Partly cloudy until afternoon.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Partly cloudy throughout the day.,Mostly cloudy throughout the day.,Foggy overnight.,Foggy until afternoon.,Overcast throughout the day.,Foggy in the evening.,Clear throughout the day.,Mostly cloudy throughout the day.,Foggy in the morning.,Partly cloudy throughout the day.,Partly cloudy until afternoon.,Foggy in the morning.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Overcast throughout the day.,Breezy in the morning and overcast throughout the day.,Windy and mostly cloudy until evening.,Partly cloudy until evening.,Overcast until evening.,Mostly cloudy throughout the day and breezy in the evening.,Mostly cloudy throughout the day.,Mostly cloudy in the morning.,Mostly cloudy throughout the day and breezy overnight.
81cea1e224ad183b751acce139f4e276,sunriseTime,,,1486107482,1486193787,1486280089,1486366390,1486452688,1486538986,1486625281,1486711575,1486797867,1486884158,1486970447,1487056735,1487143022,1487229307,1487315591,1487401874,1487488155,1487574435,1487660714,1487746993,1487833270,1487919546,1488005821,1488092095,1488178368,1488264640,1488350912
81cea1e224ad183b751acce139f4e276,sunsetTime,,,1486140999,1486227508,1486314018,1486400527,1486487037,1486573547,1486660056,1486746566,1486833076,1486919585,1487006095,1487092604,1487179113,1487265622,1487352131,1487438639,1487525148,1487611656,1487698163,1487784671,1487871178,1487957684,1488044191,1488130697,1488217203,1488303708,1488390213
81cea1e224ad183b751acce139f4e276,temperatureMax,,,49.12,47.37,42.09,44.7,49.45,40.32,35.72,35.15,35.8,41.65,48.77,50.55,50.68,51.63,52.92,52.86,52.35,60.55,55.01,54.08,50.46,47.35,49.35,51.67,47.41,45.01,46.85
81cea1e224ad183b751acce139f4e276,temperatureMaxTime,,,1486080000,1486220400,1486306800,1486389600,1486479600,1486555200,1486648800,1486742400,1486854000,1486936800,1486994400,1487084400,1487156400,1487257200,1487336400,1487430000,1487516400,1487599200,1487685600,1487764800,1487833200,1487948400,1488031200,1488110400,1488153600,1488322800,1488373200
81cea1e224ad183b751acce139f4e276,temperatureMin,,,39.92,36.89,37.25,30.58,38.66,36.09,34.48,32.98,32.58,34.47,38.18,36.11,45.08,42.69,41.73,39.42,36.62,49.01,49.64,50.36,41.22,36.23,40.84,47.6,37.19,33.35,41.29
81cea1e224ad183b751acce139f4e276,temperatureMinTime,,,1486162800,1486180800,1486263600,1486364400,1486504800,1486594800,1486681200,1486753200,1486800000,1486890000,1486969200,1487048400,1487199600,1487221200,1487368800,1487458800,1487469600,1487563200,1487660400,1487804400,1487890800,1487916000,1487980800,1488150000,1488236400,1488265200,1488351600
81cea1e224ad183b751acce139f4e276,time,,,1486080000,1486166400,1486252800,1486339200,1486425600,1486512000,1486598400,1486684800,1486771200,1486857600,1486944000,1487030400,1487116800,1487203200,1487289600,1487376000,1487462400,1487548800,1487635200,1487721600,1487808000,1487894400,1487980800,1488067200,1488153600,1488240000,1488326400
81cea1e224ad183b751acce139f4e276,visibility,,,7.27,7.85,6.29,5.32,6.11,5.86,4.69,2.36,3.05,2.63,3.62,5.37,4.92,7.56,6.65,4.71,5.88,6.78,7.45,7.07,7.69,8.71,7.83,6.49,7.41,8.15,7.89
81cea1e224ad183b751acce139f4e276,windBearing,,,179,190,19,161,251,15,48,23,9,59,78,111,185,239,236,196,247,257,253,246,258,282,217,222,216,249,242
81cea1e224ad183b751acce139f4e276,windSpeed,,,10.88,2.9,4.1,3.89,1.96,4.64,7.89,7.63,7.91,10.1,12.9,7.28,5.77,7.13,4.85,5.57,6.79,10.2,12.14,16.37,20.17,6.93,14.02,15.41,11.73,11.14,9.74
7f2aa8e72612f9130e06b32a0d2a58d7,apparentTemperatureMax,50.23,51.27,44.87,45.28,37.41,41.22,46.8,37.54,30.32,28.87,29.34,33.95,40.48,50.33,51.25,51.51,53.54,53,52.64,61.34,54.89,54.86,51.07,42.96,43.65,52,42.71,38.39,42.75
7f2aa8e72612f9130e06b32a0d2a58d7,apparentTemperatureMaxTime,1485954000,1486051200,1486123200,1486220400,1486306800,1486389600,1486479600,1486515600,1486598400,1486695600,1486854000,1486936800,1486990800,1487084400,1487160000,1487257200,1487340000,1487430000,1487516400,1487599200,1487685600,1487764800,1487808000,1487944800,1488031200,1488110400,1488157200,1488322800,1488376800
7f2aa8e72612f9130e06b32a0d2a58d7,apparentTemperatureMin,43.4,43.05,33.59,34.53,34.28,32.29,34.79,30.63,27.34,26.6,25.61,27.29,30.71,30.73,40.72,39.59,39.39,37.39,34.57,45.13,50.15,50.67,34.42,30.64,36.74,42.29,31.08,27.54,35.03
7f2aa8e72612f9130e06b32a0d2a58d7,apparentTemperatureMinTime,1485907200,1486018800,1486159200,1486170000,1486288800,1486350000,1486429200,1486594800,1486666800,1486756800,1486800000,1486890000,1486969200,1487044800,1487199600,1487224800,1487372400,1487458800,1487476800,1487563200,1487660400,1487804400,1487890800,1487919600,1487980800,1488150000,1488236400,1488265200,1488409200
7f2aa8e72612f9130e06b32a0d2a58d7,cloudCover,0.92,0.67,0.69,0.18,0.4,0.12,0.34,0.88,1,0.88,1,0.98,0.02,0.28,0.46,0.33,0.26,0.41,0.53,0.58,0.78,0.92,0.57,0.17,0.68,0.81,0.44,0.46,0.61
7f2aa8e72612f9130e06b32a0d2a58d7,dewPoint,48.21,46.82,42.1,37.88,38.1,36.44,39.83,35.4,32.08,32.54,32.3,35.12,37.13,38.65,45.43,42.47,42.93,41.51,42.39,49.74,48.79,48.5,39.96,31.96,42.11,46.07,41.03,34.85,38.97
7f2aa8e72612f9130e06b32a0d2a58d7,humidity,0.95,0.88,0.84,0.89,0.93,0.88,0.87,0.89,0.88,0.92,0.92,0.92,0.85,0.82,0.92,0.85,0.85,0.87,0.86,0.86,0.87,0.86,0.73,0.68,0.84,0.87,0.88,0.82,0.81
7f2aa8e72612f9130e06b32a0d2a58d7,icon,fog,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,clear-day,partly-cloudy-day,partly-cloudy-day,fog,fog,fog,fog,clear-day,partly-cloudy-night,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,cloudy,partly-cloudy-day,partly-cloudy-day,wind,wind,wind,partly-cloudy-day,cloudy,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,wind
7f2aa8e72612f9130e06b32a0d2a58d7,moonPhase,0.15,0.19,0.23,0.27,0.3,0.34,0.38,0.41,0.45,0.49,0.52,0.55,0.59,0.62,0.65,0.68,0.71,0.74,0.77,0.8,0.83,0.86,0.89,0.93,0.96,0.99,0.03,0.06,0.1
7f2aa8e72612f9130e06b32a0d2a58d7,precipType,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,snow,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain
7f2aa8e72612f9130e06b32a0d2a58d7,pressure,1006.99,997.81,995.32,997.42,1003.29,1017.33,1014.25,1025.86,1027.47,1023.55,1022.08,1022.19,1021.85,1023.39,1027.97,1029.59,1027.83,1025.27,1022.49,1018.72,1016.07,1008.58,998.5,1015.9,1014,1006.3,990.62,988.79,998.44
7f2aa8e72612f9130e06b32a0d2a58d7,summary,Foggy in the morning.,Mostly cloudy throughout the day.,Mostly cloudy until evening.,Mostly cloudy in the morning.,Mostly cloudy until evening.,Clear throughout the day.,Mostly cloudy in the morning.,Mostly cloudy throughout the day.,Foggy starting in the evening.,Foggy until afternoon.,Foggy throughout the day.,Foggy until afternoon.,Clear throughout the day.,"Mostly cloudy starting in the afternoon, continuing until evening.",Mostly cloudy until evening.,Mostly cloudy until afternoon.,Partly cloudy until afternoon.,Overcast until afternoon.,Mostly cloudy until evening.,Mostly cloudy until evening.,Mostly cloudy until evening and breezy overnight.,Breezy in the morning and mostly cloudy until evening.,Windy and mostly cloudy until evening.,Partly cloudy until afternoon.,Overcast until evening.,Mostly cloudy until evening.,Mostly cloudy until evening.,Mostly cloudy until evening.,Mostly cloudy throughout the day and breezy overnight.
7f2aa8e72612f9130e06b32a0d2a58d7,sunriseTime,1485934747,1486021055,1486107360,1486193664,1486279966,1486366266,1486452565,1486538862,1486625157,1486711450,1486797742,1486884033,1486970322,1487056609,1487142895,1487229180,1487315464,1487401746,1487488027,1487574307,1487660586,1487746864,1487833140,1487919416,1488005690,1488091964,1488178237,1488264509,1488350780
7f2aa8e72612f9130e06b32a0d2a58d7,sunsetTime,1485967827,1486054336,1486140845,1486227355,1486313864,1486400374,1486486884,1486573394,1486659904,1486746415,1486832925,1486919435,1487005944,1487092454,1487178964,1487265473,1487351982,1487438491,1487524999,1487611508,1487698016,1487784523,1487871031,1487957538,1488044045,1488130551,1488217057,1488303563,1488390068
7f2aa8e72612f9130e06b32a0d2a58d7,temperatureMax,50.23,51.27,49.76,47.22,42.64,45.38,49.34,39.78,35.85,35.23,36.05,41.51,46.99,50.33,51.25,51.51,53.54,53,52.64,61.34,54.89,54.86,51.07,47.29,49.4,52,48.05,45.72,47.3
7f2aa8e72612f9130e06b32a0d2a58d7,temperatureMaxTime,1485954000,1486051200,1486123200,1486220400,1486306800,1486389600,1486479600,1486515600,1486598400,1486695600,1486854000,1486936800,1486990800,1487084400,1487160000,1487257200,1487340000,1487430000,1487516400,1487599200,1487685600,1487764800,1487808000,1487944800,1488031200,1488110400,1488157200,1488322800,1488376800
7f2aa8e72612f9130e06b32a0d2a58d7,temperatureMin,46.85,48.25,40.85,38.16,38.24,33.12,38.77,36.22,34.73,33.5,32.75,34.19,38.49,37.32,45.04,43.41,42.96,41.19,39.18,49.15,50.15,50.67,41.56,37.41,41.56,48.25,37.98,34.34,41.58
7f2aa8e72612f9130e06b32a0d2a58d7,temperatureMinTime,1485907200,1486018800,1486162800,1486188000,1486281600,1486364400,1486504800,1486594800,1486630800,1486756800,1486800000,1486890000,1486969200,1487052000,1487199600,1487224800,1487372400,1487458800,1487469600,1487563200,1487660400,1487804400,1487890800,1487919600,1487980800,1488150000,1488236400,1488265200,1488351600
7f2aa8e72612f9130e06b32a0d2a58d7,time,1485907200,1485993600,1486080000,1486166400,1486252800,1486339200,1486425600,1486512000,1486598400,1486684800,1486771200,1486857600,1486944000,1487030400,1487116800,1487203200,1487289600,1487376000,1487462400,1487548800,1487635200,1487721600,1487808000,1487894400,1487980800,1488067200,1488153600,1488240000,1488326400
7f2aa8e72612f9130e06b32a0d2a58d7,visibility,3.99,6.51,6.89,7.19,5.73,4.89,5.37,4.62,3.77,2.38,2.5,2.26,3.27,5.55,5.1,6.87,6.45,4.62,5.71,6.34,6.81,6.55,7.04,7.88,7.21,6.03,6.77,7.4,7.19
7f2aa8e72612f9130e06b32a0d2a58d7,windBearing,178,176,181,185,22,171,254,15,43,20,10,59,78,111,186,237,240,204,247,255,251,246,257,281,218,221,215,245,242
7f2aa8e72612f9130e06b32a0d2a58d7,windSpeed,8.83,14.71,11.55,2.55,4.34,3.07,0.87,5.37,7.94,7.98,7.98,9.77,13.73,7.63,6.09,7.71,5.2,6.32,7.69,10.92,12.12,16.69,21.65,7.97,13.96,15.66,12.35,11.63,10.39
8b049b660e984912c48da213f2f7c650,apparentTemperatureMax,,,,,,,45.29,33.1,27.89,27.75,29.11,27.89,37.2,38.03,44.78,41.64,46.79,50.46,44.49,52.7,52.22,50.91,39.14,39.06,41.97,41.95,38.25,34.55,37.44
8b049b660e984912c48da213f2f7c650,apparentTemperatureMaxTime,,,,,,,1486479600,1486558800,1486645200,1486731600,1486818000,1486940400,1486994400,1487080800,1487170800,1487250000,1487343600,1487430000,1487545200,1487588400,1487707200,1487721600,1487833200,1487948400,1488034800,1488121200,1488200400,1488286800,1488384000
8b049b660e984912c48da213f2f7c650,apparentTemperatureMin,,,,,,,27.49,28.17,25.98,25.23,23.56,23.13,27.24,26.77,38.71,35.94,40.95,39.03,39.57,41.41,36.4,36.19,27.64,28.16,33.68,34.76,28.65,24.99,27.35
8b049b660e984912c48da213f2f7c650,apparentTemperatureMinTime,,,,,,,1486425600,1486594800,1486670400,1486767600,1486782000,1486882800,1486951200,1487037600,1487138400,1487221200,1487289600,1487404800,1487484000,1487628000,1487660400,1487743200,1487862000,1487912400,1487984400,1488150000,1488232800,1488261600,1488340800
8b049b660e984912c48da213f2f7c650,cloudCover,,,,,,,0.54,0.82,0.97,0.75,,,0.21,0.1,0.56,0.26,0.26,0,,0.61,0.63,0.51,0.71,0.27,,,0.64,0.36,0.42
8b049b660e984912c48da213f2f7c650,dewPoint,,,,,,,37.6,34.36,29.75,29.56,33.89,32.84,36.22,36.15,43.03,41.04,43.7,43.73,43.93,47.16,43.78,40.38,38.47,33.44,43.03,41.94,36.18,33.91,34.14
8b049b660e984912c48da213f2f7c650,humidity,,,,,,,0.92,0.92,0.86,0.85,0.94,0.91,0.9,0.89,0.93,0.86,0.92,0.89,0.89,0.9,0.87,0.82,0.9,0.78,0.89,0.86,0.9,0.9,0.86
8b049b660e984912c48da213f2f7c650,icon,,,,,,,partly-cloudy-day,partly-cloudy-day,cloudy,partly-cloudy-day,clear-day,fog,fog,partly-cloudy-night,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,clear-day,clear-day,partly-cloudy-day,wind,partly-cloudy-day,wind,partly-cloudy-day,clear-day,clear-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day
8b049b660e984912c48da213f2f7c650,moonPhase,,,,,,,0.38,0.41,0.45,0.49,0.52,0.55,0.59,0.62,0.65,0.68,0.71,0.74,0.77,0.8,0.83,0.86,0.89,0.93,0.96,0.99,0.03,0.06,0.1
8b049b660e984912c48da213f2f7c650,precipType,,,,,,,rain,rain,snow,snow,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain
8b049b660e984912c48da213f2f7c650,pressure,,,,,,,1013.34,1028.01,1030.16,1027.94,1027.32,1028.71,1027.47,1024.61,1025.08,1024.54,1025.59,1021,1018.52,1014.29,1010.21,1002.55,991.15,1012.91,1004.95,997.89,985.49,984.5,994.68
8b049b660e984912c48da213f2f7c650,summary,,,,,,,Mostly cloudy until evening.,Mostly cloudy until evening.,Overcast until evening.,Mostly cloudy until evening.,Clear throughout the day.,Foggy overnight.,Foggy in the morning.,Partly cloudy in the evening.,Mostly cloudy until evening.,Partly cloudy until afternoon.,Mostly cloudy until afternoon.,Clear throughout the day.,Clear throughout the day.,Mostly cloudy until evening.,Mostly cloudy until evening and windy starting in the evening.,Mostly cloudy until evening.,Mostly cloudy until evening and windy in the afternoon.,Partly cloudy until evening.,Clear throughout the day.,Clear throughout the day.,Mostly cloudy until evening.,Mostly cloudy until evening.,Mostly cloudy until evening.
8b049b660e984912c48da213f2f7c650,sunriseTime,,,,,,,1486453462,1486539747,1486626031,1486712313,1486798593,1486884872,1486971149,1487057425,1487143700,1487229973,1487316245,1487402515,1487488785,1487575053,1487661320,1487747586,1487833851,1487920116,1488006379,1488092641,1488178902,1488265163,1488351422
8b049b660e984912c48da213f2f7c650,sunsetTime,,,,,,,1486486872,1486573394,1486659916,1486746437,1486832959,1486919481,1487006002,1487092523,1487179044,1487265565,1487352086,1487438607,1487525127,1487611647,1487698166,1487784686,1487871205,1487957723,1488044242,1488130760,1488217277,1488303794,1488390311
8b049b660e984912c48da213f2f7c650,temperatureMax,,,,,,,45.29,38.56,35.05,35.36,36.95,37.01,44.29,43.36,48.44,48.22,49.17,50.46,49.42,52.7,52.22,50.91,46.29,44.04,48.98,49.36,42.11,41.07,43.72
8b049b660e984912c48da213f2f7c650,temperatureMaxTime,,,,,,,1486479600,1486558800,1486645200,1486731600,1486818000,1486940400,1486994400,1487080800,1487170800,1487250000,1487343600,1487430000,1487545200,1487588400,1487707200,1487721600,1487833200,1487948400,1488034800,1488121200,1488200400,1488286800,1488384000
8b049b660e984912c48da213f2f7c650,temperatureMin,,,,,,,36.01,33.32,32.59,32.36,32.96,33.76,36.84,35.03,42.29,42.32,42.39,43.83,44.29,46.14,41.24,42,36.81,35.71,41.08,41.86,34.19,31.8,32.73
8b049b660e984912c48da213f2f7c650,temperatureMinTime,,,,,,,1486501200,1486594800,1486681200,1486702800,1486774800,1486890000,1486958400,1487059200,1487127600,1487221200,1487318400,1487404800,1487491200,1487620800,1487664000,1487804400,1487887200,1487919600,1487984400,1488150000,1488236400,1488265200,1488348000
8b049b660e984912c48da213f2f7c650,time,,,,,,,1486425600,1486512000,1486598400,1486684800,1486771200,1486857600,1486944000,1487030400,1487116800,1487203200,1487289600,1487376000,1487462400,1487548800,1487635200,1487721600,1487808000,1487894400,1487980800,1488067200,1488153600,1488240000,1488326400
8b049b660e984912c48da213f2f7c650,visibility,,,,,,,4.98,5.44,7.5,7.81,5.4,4.41,2.58,3.07,3.96,7.66,5.89,5.28,7.57,7.05,7.34,7.86,6.41,8.59,6.75,7.88,7.93,7.56,8.23
8b049b660e984912c48da213f2f7c650,windBearing,,,,,,,160,92,90,38,25,66,84,108,170,246,216,211,261,267,245,268,269,271,215,217,223,249,248
